name,name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO04563,ECO04563,2732,50882,J141055.49+394619.7,212.7313372886473,39.77217306081576,14.841617000000001,0.018709411999999998,sdss,56546,0.027211746000000002,13804670000.0,318.77001953125,294.6950378417969,137958984,1379,589,53084,88.774895,1.4616653999999998,0.022454305,2877.8210738455828,266.6442769885483,8.631235,0.3744795,126.20964,3.2856474,0.79766697,11602.981134832293,1058.229791378784,32.943783,0.54925394,128.30121,1.8556873,4860.282228500967,446.64205997981463,13.892892000000002,0.31681859999999995,121.12705,2.9994586,4056.986410780522,569.1955799866876,6.069618,0.269257,129.17699,7.982824000000001,328.3803274622441,66.1792041229646,0.9048976000000001,0.19920944,113.80541000000001,16.86845,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1205.9109066219082,204.56022472317076,2.0004249,0.2965301,139.85162,15.144901,3.3309182999999996,0.6355963000000001,-0.93137,0.68902785,0.9783503,0.80739784,-9999.0,-9999.0,2.7329893,21.77063,212.73123281467602,39.77215160670698,0.018709411999999998,sdss,legacy,good,1049,212.73123999999999,39.772147,ECO04563,0.0019,0.006999999999999999,0.003,0.0012,0.0127,10.6753,0.0308,0.005,39.7722,0.0242,0.0173,212.731,0.0092,0.1618,11.7456,14.7828,14.4723,13.7785,-0.122772,11.0224,13.4013,0.3516,29.9817,0.0331,0.0223,0.0279,-20.794,13.1296,0.027000000000000003,5724.72,0.0,0.055999999999999994,0.024,15.82,3.96621,4.97754,2.3549599999999997,0.0650994,1.00952,10.59,3.6320900000000003,1.99039,10.47,0.644947,2.6207599999999998,1.5190139999999999,10.29,0.0562341,1.53589,0,9.3939,0,0,0,0,0,,0,3,5591.45,-22.2355,0.0,119.93,12.8059,0,12.6029,11.1255,0.138492,0.7194470000000001,11.1505,3508,0.138536,0.0,82.78200000000002,12.3633,1.0,notinresolve,0,1,0,1.1420700000000001,L,8.78016,0.030781700000000002,0.0650994,10.47,-21.0556,2.25969,1.8245900000000002,3.22579,3.3314199999999996,0.0639444,4.29751,0.46416999999999997,0.7528630000000001,,,0.9311493523903792
ECO09577,ECO09577,2735,50887,J141310.31+395158.9,213.293028575084,39.86636987658166,16.0419,0.020719683,sdss,56552,0.02429158,4593757000.0,166.2382049560547,143.46429443359375,137962284,1379,622,53084,51.504696,1.3574897,0.01464338,1102.0181611529501,73.01637229850884,11.42042,0.39978769999999997,69.31788,1.6949706000000002,0.66170645,3250.2231198809704,210.5694844096378,32.49622,0.5844609000000001,71.69435,0.7741779999999999,1256.8845972902707,83.1814797657224,12.602844000000001,0.30950552,71.46779000000002,1.4080981000000001,1136.4416503080317,111.9237550852449,7.893086999999999,0.24418266,75.804726,2.0165095,120.67145510267724,17.95290854257458,1.1902973999999995,0.19690865,133.61926,16.463114,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,690.3631180370097,68.28174839974363,5.099328,0.28846905,83.30311999999998,3.3011174,2.9260728,0.51014924,0.17901295,0.52269846,1.4923996000000002,0.5586061,-9999.0,-9999.0,1.1762008999999998,24.813765,213.2929910559997,39.86637380420471,0.020719683,sdss,legacy,good,1049,213.29301,39.866372,ECO09577,0.0063,0.0227,0.0098,0.004,0.0413,12.3876,0.0998,0.0161,39.8663,0.027999999999999997,0.0561,213.293,0.0299,0.2684,13.5833,6.49849,16.1865,15.4497,-0.0239601,12.8373,15.0879,0.4055,15.8762,0.3068,0.021,0.0268,-19.3572,14.783,0.0727,6316.82,0.0,0.147,0.0235,17.5784,3.91014,4.81656,2.5426599999999997,0.145428,1.05361,9.91,3.3275099999999997,2.20768,9.85,0.7186319999999999,2.42109,0.11775833,9.75,0.28183800000000003,1.86435,0,8.888110000000003,0,0,0,0,0,,0,1,6316.82,-19.3572,0.0,0.0,11.4799,1,11.3039,9.8315,0.0,0.30748600000000004,9.8795,6848,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.06821,L,8.95198,0.0998058,0.145428,9.83,-19.5662,2.2347900000000003,2.15665,3.15268,3.5280699999999996,0.029250599999999998,4.44597,0.571062,0.863361,,,0.2688118347024609
ECO04619,ECO04619,2743,50915,J141623.86+393007.8,214.09943657215507,39.502214107420286,13.991385999999999,0.019489015,sdss,56584,0.0211659,36657220000.0,319.4102478027344,319.7261047363281,138040284,1380,402,53084,105.489204,1.3763504,0.0064342665,4382.731185267723,259.174178202682,7.6183586,0.26927979999999996,82.94414,2.3055912999999997,0.80664295,14811.915301512287,838.4038559697749,24.805494,0.41690275,67.557846,1.5400148999999999,8408.386333203369,478.5432556294778,14.132472,0.24495658,81.977036,2.4562630000000003,5178.991364165135,443.355412820237,5.185878,0.13739565,60.896088,1.3060321000000001,494.05249941877514,75.67079047502601,0.79287153,0.13788125,103.65953,6.924927,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1543.229753657423,158.69838406186435,1.7123339,0.15321782,114.61623999999999,6.2554684,1.9933108,0.25361207,-2.0605886000000004,0.23971047,0.5289795,0.22574989999999998,-9999.0,-9999.0,1.4694558000000002,41.965363,214.09942377741325,39.50218923591463,0.019489015,sdss,legacy,marginal,1050,214.09942,39.502195,ECO04619,0.0062,0.0224,0.0097,0.0039,0.0407,10.3461,0.0985,0.0159,39.5022,0.0214,0.0554,214.09900000000002,0.0296,0.0925,11.2644,11.2074,13.8127,13.1409,-0.00841141,10.571,12.7782,0.9147,41.4732,0.0663,0.0222,0.0299,-21.5381,12.4695,0.0584,5956.31,0.0,0.0601,0.0211,15.2318,3.86265,4.77845,2.46339,0.333228,1.0027,10.75,3.31776,2.14127,10.71,0.680584,2.40196,1.7622571,10.51,0.28183800000000003,1.6724700000000001,0,9.6339,0,0,0,0,0,,0,1,5956.31,-21.5381,0.0,0.0,12.1429,1,12.1549,10.6625,0.0,0.577177,10.6865,3549,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.03061,L,9.681510000000001,0.09853939999999999,0.333228,10.65,-21.8676,2.0453200000000002,1.9251099999999999,2.93139,3.24023,0.068927,4.1263,0.477562,0.730194,,,1.2163098999926525
ECO04684,ECO04684,2746,50988,J142451.30+381511.8,216.21379802584525,38.253307373901045,14.819934,0.022104362000000002,sdss,56662,0.021573652000000002,12135733000.0,191.3927459716797,219.52366638183602,138139689,1381,396,53089,108.28573999999999,1.2808712,0.007735288000000002,4720.512182909393,162.6715176185761,18.604113,0.37293717,110.32891000000001,2.0067532,0.9409848,19522.21532441863,655.2838107853307,73.381516,0.9321553,109.84515,1.4792156,9666.090451896864,328.29873179434213,36.480979999999995,0.47230294,103.81772600000001,1.8196815,6825.949414132391,341.3416227465865,14.823898999999999,0.25635406,105.93798000000001,2.1570419999999997,313.8133762177716,36.36134406637865,1.1525196000000002,0.15831871,143.94173999999995,22.063276000000002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1406.9378397000676,90.31012553319292,3.4005094,0.20262042,149.60493,8.299930999999999,7.1483674,0.35013375,1.1767113999999999,0.32483690000000004,0.32311168,0.28379476,-9999.0,-9999.0,1.6454529999999998,34.4131,216.21378300208758,38.2533047705624,0.022104362000000002,sdss,legacy,good,1051,216.21377999999999,38.253308000000004,ECO04684,0.01,0.0361,0.0156,0.0063,0.0656,11.3732,16.7955,0.0256,38.2536,0.0219,0.0891,216.21400000000003,0.0476,0.3338,12.5337,8.48966,14.8501,14.2818,-0.11865999999999999,11.8841,13.9869,0.5697,22.4015,0.0577,0.0208,0.0216,-20.6917,13.7225,0.0289,6765.2,0.244,0.0398,0.0204,16.0808,3.35745,4.2995800000000015,1.9623599999999999,0.244033,0.808064,10.35,3.14528,1.67055,10.19,0.51626,2.20315,3.1785647999999997,9.99,0.28183800000000003,1.11643,0,9.82235,0,0,0,0,0,,0,1,6765.2,-20.6917,0.0,0.0,11.7019,1,11.7309,10.2045,0.0,0.21280700000000002,10.3495,3594,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1718,L,9.08801,0.158611,0.244033,10.19,-21.1912,1.62519,1.2831299999999999,2.4505,2.47126,0.245225,3.29656,0.270365,0.4370729999999999,,,1.207763599467446
ECO06901,ECO06901,2748,50994,J142716.75+382209.2,216.81981313174808,38.36922617099508,16.637306,0.021769471000000002,sdss,56669,0.022003446,342697340.0,108.57652282714844,147.4871063232422,138149089,1381,490,53089,46.533756,1.1668491,0.009965309,423.5919607333699,26.54454587056075,13.047498,0.51655704,49.532864000000004,1.6809516,0.68376267,1426.1391670020535,85.0615178058322,42.910313,0.79472363,43.528296999999995,0.71303964,196.9218695264843,13.564390238474827,5.93276,0.29824573,41.16941,2.6343026000000003,498.6500583923265,45.0919611506314,9.511768,0.28375223,42.24644,1.1594229999999999,53.76889531931215,7.4588092110904585,1.5617557,0.24367835,53.906980000000004,8.05132,950.8312,17.886303,39.872566,1.866366,54.945324,1.7894747,874.7830110015941,73.44234272188112,17.297112,0.41441163,43.03767,1.4172425,0.034436587000000005,0.45214164,-3.7849214,0.41815832,1.3901056,0.4510475000000001,-9999.0,-9999.0,0.53398436,22.59497600000001,216.8198238683458,38.36922758932997,0.021769471000000002,sdss,legacy,good,1051,216.81984,38.369223999999996,ECO06901,0.0058,0.0209,0.009000000000000001,0.0037,0.038,14.165,0.0918,0.0148,38.3692,0.0227,0.0516,216.82,0.0275,0.3031,14.9947,2.78531,16.6081,16.283,-0.040443400000000004,14.062000000000001,16.1349,0.8664,7.44079,0.6303,0.025,0.027000000000000003,-18.629,16.0203,0.0503,6637.44,0.0,0.1452,0.0548,17.49,2.3765099999999997,3.18417,1.25142,1.72995,0.389425,9.05,2.32218,1.1013,8.87,0.23931100000000002,1.51452,0.54466411,8.77,1.41254,0.856073,0,9.37745,0,0,0,0,0,,0,1,6637.44,-18.629,0.0,0.0,11.0609,1,11.1379,8.8725,0.0,0.21187199999999998,9.4985,5150,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.14241,L,8.76313,0.0917959,1.72995,8.87,-18.913,1.20096,0.9363229999999999,1.9294799999999999,1.9347400000000001,1.73237,2.66325,0.12230099999999999,0.202551,,,0.5551650709185496
ECO09493,ECO09493,2751,50998,J142735.81+383351.8,216.8992754722372,38.56436186643809,16.162495,0.022746867,sdss,56673,0.019110952,544277600.0,219.31234741210938,175.19505310058594,138153289,1381,532,53089,25.886347,1.0471721,0.008154278000000001,796.627732888964,30.318641169710634,25.387358,0.6947608000000001,50.171833,0.71051073,0.7732020000000001,3923.5904539951744,140.6910957775458,120.542625,1.893393,44.574673,0.56907094,355.3171192069404,14.834676636299855,10.932785,0.3658696,49.7229,2.4456692,1371.8847741241868,73.08484679712281,22.837116,0.45021877,44.546170000000004,0.9297605999999999,66.60281614548559,7.936568152091588,1.9157445,0.27192315,61.73049,6.1936655,1902.0654,26.81985,52.65714000000001,1.8221962,54.547318000000004,2.04285,3609.46178768503,179.99429899015712,63.599617,0.96945155,41.01998,0.65304536,3.7286716,0.4712095,-2.2099495,0.4100852,3.8959885,0.42424908,-9999.0,-9999.0,0.6220178000000001,21.8445,216.8992490727904,38.564395410620605,0.022746867,sdss,legacy,good,1051,216.89925,38.564401000000004,ECO09493,0.0057,0.0205,0.0089,0.0036,0.0373,0.0,0.0901,0.0145,38.5645,0.0491,0.0506,216.899,0.027000000000000003,0.0,14.8421,3.8969199999999997,16.1548,15.8151,0.180832,14.0565,15.6483,0.9397,12.7862,0.2761,0.027999999999999997,0.027000000000000003,-19.19,15.5264,0.0653,6929.84,0.0,0.1387,0.0266,16.9891,2.35786,3.1354,1.2556399999999999,0.769534,0.4217010000000001,9.39,2.30147,1.09785,9.17,0.263912,1.52393,0.91897078,9.01,0.630957,0.8675579999999999,0,9.65104,0,0,0,0,0,,0,1,6929.84,-19.19,0.0,0.0,11.1829,1,11.2629,9.1705,0.0,0.192694,9.7785,6790,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.12089,L,8.89845,0.09009360000000001,0.769534,9.17,-19.4294,1.2437200000000002,0.963041,1.95354,1.95576,0.766239,2.66558,0.155514,0.250998,,,0.9141215381898652
ECO04776,ECO04776,2755,51025,J143722.14+363404.2,219.34226061732318,36.56784292553061,13.185842999999998,0.014152025,sdss,56702,0.027976402999999997,33806090000.0,323.471923828125,323.40594482421875,138219315,1382,193,53115,136.42938,1.7080292000000001,0.0102118,5551.010540368732,456.7221624013196,9.599188999999999,0.26947492,167.6565,2.1321008,0.9420325999999999,7162.847182677861,597.9987991210741,11.875033,0.2698333,182.11716,2.7575439999999998,9456.856468805288,784.5181425242375,15.722829,0.25599986,170.41582,1.8303582999999999,2504.492021915337,317.74485290718627,3.2441716,0.11390146599999999,165.76233,5.6091304000000015,1195.16550149731,124.4160891164846,1.9672310000000002,0.14249426,165.65579,3.7307186000000003,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,27261.808846871223,3153.7132006684556,37.887386,0.39957187,175.01426999999995,4.4815316,8.183962,0.28377122,2.3344080000000003,0.29566368,10.220907,0.4096166,-9999.0,-9999.0,1.1587372,44.842296999999995,219.3422567715279,36.56785327158007,0.014152025,sdss,legacy,marginal,1052,219.34226,36.567855,ECO04776,0.0099,0.0359,0.0155,0.0063,0.0654,9.5399,15.9648,0.0255,36.5678,0.1666,0.0888,219.342,0.0474,0.1991,10.6547,13.7947,13.3928,12.59,-0.112827,9.9644,12.2949,0.7303,36.8166,0.0297,0.2198,0.0204,-21.4186,12.0349,0.1053,4338.55,0.39299999999999996,0.03,0.1974,14.8708,4.0267599999999995,5.03114,2.51613,0.38593099999999997,0.983583,10.75,3.49859,2.18188,10.55,0.649342,2.49422,1.7196016,10.37,0.28183800000000003,1.63211,0,9.32271,0,0,0,0,0,,0,8,4323.68,-22.7363,12.7033,97.087,13.0299,0,13.0299,11.2725,0.233175,0.612418,11.3005,369,0.12698800000000002,12.3951,92.2557,12.3533,1.0,notinresolve,0,1,0,1.04467,L,9.42195,0.158072,0.38593099999999997,10.55,-21.8861,1.95287,1.8507099999999999,2.86275,3.1806099999999997,0.24669899999999997,4.09049,0.404381,0.62298,,,0.7837067850864946
ECO04766,ECO04766,2759,51029,J143550.15+363235.6,218.95899209526752,36.54323800144019,16.167460000000002,0.0136541845,sdss,56706,0.02653852,29137842000.0,319.325439453125,319.6146240234375,138222815,1382,228,53115,161.77623,1.993307,0.013180418000000001,918.5161128215747,263.84317243776206,2.8311546,0.23160121,146.90436,4.081569,0.7555814000000001,912.292729467648,267.49955567337224,2.7281575,0.19730346,179.68057,6.8989344,1063.9358744572553,310.1836820774264,3.1854324,0.16720246,158.71237,4.730169,318.98347184183496,142.6253017905305,0.8984658999999999,0.10065751,145.2234,15.950023999999999,293.646256410064,96.10101528626801,0.89105034,0.13513319,161.17303,15.170344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,787.857245158766,322.5240024425289,2.3868046,0.15781334,142.11687,7.9948378,6.375655,0.28241104,2.8076767999999994,0.30659899999999995,1.8773416,0.36717853,-9999.0,-9999.0,0.49182478,44.803467,218.9589681945278,36.543225392788464,0.0136541845,sdss,legacy,marginal,1052,218.959,36.543232,ECO04766,0.0061,0.0221,0.0095,0.0039,0.0401,9.6293,0.0971,0.0157,36.5431,0.0673,0.0545,218.959,0.0291,0.044000000000000004,10.6665,22.0755,13.0513,12.2705,-0.03981969999999999,9.9087,11.8495,0.7271,85.8834,0.0391,0.0253,0.0274,-21.651,11.5445,0.1447,4203.12,0.0,0.2108,0.0304,14.6342,3.99485,4.91328,2.67132,0.022434,1.11596,10.93,3.35793,2.31612,10.87,0.7607649999999999,2.43949,0.21177617,10.81,0.011220200000000001,2.24258,0,9.7939,0,0,0,0,0,,0,8,4323.68,-22.7363,12.7033,97.087,13.0299,1,13.0299,11.2725,0.233175,0.678838,11.3005,369,0.12698800000000002,12.3951,92.2557,12.3533,1.0,notinresolve,0,1,0,1.0187,E,9.65145,0.0970592,0.022434,10.87,-21.715,2.3835599999999997,2.5879,3.30286,3.8980300000000003,0.00365788,4.81733,0.728111,1.0734299999999999,,,0.5028591489490842
ECO04775,ECO04775,2764,51046,J143714.69+382715.2,219.3112359457273,38.45426641592767,13.6115055,0.012106393,sdss,56725,0.028732307000000002,14166540000.0,479.348876953125,479.6706848144531,138236115,1382,361,53115,153.40405,1.2392527,0.008245973,6634.042209190203,276.0123947007176,14.801712,0.3505507,79.018135,2.3819213,1.0449327,29263.67116731132,1189.2131269412484,61.783590000000004,0.8399693000000001,84.25256,1.9377415,14744.957607262375,605.0507907175643,31.289454,0.4417384,80.787346,2.405417,10232.052855703263,625.1413060198169,11.095145,0.22765213,75.61835,1.9278466,533.4285375150987,71.62069174897161,1.083006,0.16813587,89.899895,13.576738,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2271.1570051525714,181.78044553887568,2.730347,0.20621546,129.85998999999998,7.390083,2.1903744,0.3532167,-2.1165297,0.34880683,0.63952386,0.33494335,-9999.0,-9999.0,2.0658990000000004,32.83685,219.31121471810144,38.45424764064028,0.012106393,sdss,legacy,marginal,1052,219.31123,38.454266,ECO04775,0.0061,0.0221,0.0096,0.0039,0.0402,10.0342,0.0971,0.0157,38.4547,0.0245,0.0546,219.312,0.0291,0.0694,10.9189,28.1426,13.2991,12.6985,-0.13430799999999998,10.3064,12.3808,0.4876,52.6698,0.0732,0.0208,0.0204,-20.9975,12.1452,0.0443,3788.59,0.0,0.0611,0.0206,14.5432,3.4932800000000004,4.41477,2.12792,0.162123,0.86421,10.49,3.1510599999999998,1.83182,10.35,0.568106,2.2295700000000003,2.5387432,10.17,0.125893,1.31974,0,9.87312,0,0,0,0,0,,0,1,3788.59,-20.9975,0.0,0.0,11.8349,1,11.8629,10.3505,0.0,0.572499,10.4715,3654,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1165200000000002,L,8.36808,0.09713939999999999,0.162123,10.35,-21.3822,1.77635,1.52132,2.6172299999999997,2.7415599999999998,0.139323,3.58244,0.354527,0.5561119999999999,,,2.6530199621643384
ECO04729,ECO04729,2778,51481,J142908.35+414950.7,217.2847867270016,41.830767777222974,14.701441,0.018029933999999997,sdss,57208,0.032422493999999996,15201116000.0,319.55242919921875,319.44244384765625,139509625,1395,96,52825,133.16763,1.5525668,0.017988933000000002,7508.55384111981,1560.7474286134664,5.7325606,0.28134840000000005,132.33252,4.0875387000000005,0.7721332,21240.19100292189,4492.0331741494865,15.212356,0.32851556,136.12949,2.5446534,15276.601737947505,3223.7050802954873,11.034657000000001,0.24472623,133.36563,3.030914,7426.640210811851,2428.2129565195282,2.1274604999999998,0.22650184,118.83649399999999,10.021302,1440.3414040288023,369.6690769240724,0.9546984000000001,0.15370438,112.602516,12.524635,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4823.644086212537,1497.4462018600407,1.5896043,0.19997862,144.54811,15.826507999999999,1.8947332,0.42922527,-1.191777,0.48781186,2.2063867999999998,0.6449961,-9999.0,-9999.0,3.4461047999999996,31.080103,217.2847944671452,41.83077410835842,0.018029933999999997,sdss,legacy,marginal,1065,217.28479,41.830762,ECO04729,0.0064,0.0233,0.0101,0.0041,0.0423,10.8755,18.6631,0.0165,41.8308,0.0311,0.0575,217.285,0.0307,0.0708,11.887,9.06661,14.6251,13.8667,-0.116158,11.2656,13.4687,0.4524,26.6869,0.0241,0.0314,0.0204,-20.6605,13.1543,0.0352,5551.41,0.1601,0.0263,0.0205,16.1114,4.096369999999999,5.04253,2.5914099999999998,0.31596,1.07886,10.47,3.52998,2.2401400000000002,10.35,0.727587,2.5838099999999997,0.38787354,10.21,0.28183800000000003,1.90725,0,9.122710000000001,0,0,0,0,0,,0,3,5532.91,-20.7694,0.0,20.2649,11.8429,1,11.7629,10.3715,0.116978,0.702804,10.4435,389,0.120497,0.0,89.964,12.1267,1.0,notinresolve,0,1,0,1.15752,L,9.45303,0.102287,0.31596,10.35,-20.9756,2.2067900000000003,2.18358,3.12279,3.5550599999999997,0.0651441,4.47106,0.558983,0.83531,,,0.5927385915074976
ECO09685,ECO09685,2780,51485,J142611.17+424240.5,216.5465899268133,42.711233728952244,16.433155,0.017037053,sdss,57212,0.019628713,900722560.0,147.45460510253906,165.28610229492188,139519225,1395,192,52825,49.056453999999995,1.1412368999999998,0.014011281,846.0185046104672,43.06515463064011,19.702589,0.5662752,49.025192,1.1806976999999999,0.7314185999999999,2778.7159860622514,139.25544942183882,62.67169000000001,1.079244,47.37546500000001,0.43716514,524.6173468504777,28.04843929866825,11.851435,0.35745284,52.07601,1.1807851,971.5790161056825,73.39483514334717,14.159861,0.3739755,42.13387,1.5302411,71.10132546116026,10.063452213359703,1.5226144,0.25071463,60.777428,6.027225,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1471.0079899428983,104.0692287866564,22.104162,0.5219259,44.567966,0.9073687,2.2027214,0.61011356,-1.5438071000000002,0.61117244,0.63345057,0.6110154000000001,-9999.0,-9999.0,0.66230243,19.91163,216.54658313054063,42.71125725766528,0.017037053,sdss,legacy,marginal,1065,216.5466,42.711269,ECO09685,0.0067,0.0243,0.0105,0.0043,0.0442,14.0225,18.1411,0.0172,42.7113,0.0462,0.0601,216.547,0.0321,0.5255,14.5396,4.17786,16.4441,15.9968,-0.020744299999999997,14.1624,15.8176,0.7122,15.4898,0.4058,0.0285,0.0346,-18.4016,15.619000000000002,0.0372,5228.35,0.5775,0.2916,0.0312,17.3787,2.70717,3.55194,1.49708,0.598316,0.574659,9.17,2.62952,1.28439,8.97,0.361973,1.78475,0.50478995,8.81,0.28183800000000003,0.8920379999999999,0,9.221910000000001,0,0,0,0,0,,0,1,5228.35,-18.4016,0.0,0.0,11.1039,1,11.0939,8.9855,0.0,0.515725,9.4175,6930,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.10955,E,8.97322,0.106946,0.598316,8.97,-18.8002,1.3224200000000002,1.00274,2.0587299999999997,2.03534,0.59863,2.77165,0.179121,0.28981799999999996,,,1.1030088216964506
ECO09726,ECO09726,2782,51494,J142628.86+432814.9,216.62031416759288,43.470858405900834,16.817107999999998,0.02091698,sdss,57222,0.014228622,229465120.0,147.14817810058594,159.73036193847656,139547025,1395,470,52825,52.166096,0.9526454,0.013032546,538.608451096659,22.495376176944983,27.562399,1.0574843999999999,44.212807,1.2403913999999998,0.72210217,4149.050605495114,156.35923736965535,199.68074,3.6395513999999998,39.047416999999996,0.38691324,224.56784170192012,10.945365425765461,10.825429,0.5069199000000001,44.937447,2.283194,1450.7169949283618,81.34474008830183,36.68089000000001,0.8491715,41.149048,0.7924385,59.84891359251497,7.108600276304863,2.649166,0.37968844,40.176586,6.18202,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8293.638743443704,431.8196198548184,220.73251000000002,3.8140227999999996,34.45128,1.2743826,8.19101,0.84739417,-0.44760582,0.7765708,9.787854,0.8262569,-9999.0,-9999.0,0.67077106,12.813657000000001,216.620260841414,43.470833066071016,0.02091698,sdss,legacy,marginal,1065,216.62028999999998,43.470822999999996,ECO09726,0.006,0.0216,0.0093,0.0038,0.0392,14.4196,0.0949,0.0153,43.471000000000004,0.0704,0.0533,216.62,0.0285,0.46399999999999997,15.7387,4.03505,16.8793,16.6316,0.184572,0.0,16.5025,0.813,12.2821,0.0,0.0467,0.0881,-18.2017,16.4264,0.1113,6398.22,0.0,0.4213,0.0226,17.9434,2.41331,3.18505,1.38555,3.5357,0.319025,8.75,2.11853,1.26912,8.63,0.20259100000000002,1.34679,0.15390697,8.57,3.16228,1.1345399999999999,0,9.12429,0,0,0,0,0,,0,1,6398.22,-18.2017,0.0,0.0,10.9699,1,11.0559,8.6405,0.0,0.15146500000000002,9.2445,6950,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.262,L,8.33954,0.094902,3.5357,8.63,-18.3083,1.2364700000000002,1.22335,1.98125,2.2151,3.52415,2.95988,0.155907,0.24472199999999997,,,0.9783217452617866
