name,e_bv_sfd,spectofiber
ECO06014,0.01809552,0.7972957
ECO11738,0.01126412,0.7206686
ECO00129,0.007316232,0.8572161
ECO03734,0.01252041,0.7415218
ECO11841,0.02585301,0.7837648
ECO05796,0.02700657,0.8050985
ECO08789,0.01314271,0.6980622
ECO06671,0.008814401,0.7620273
ECO06177,0.01014804,0.7260304
ECO01936,0.0109496,0.7851685
ECO06165,0.008722166,0.7606321
ECO06168,0.008341061,0.7440507
ECO06174,0.009527491,0.7802925
ECO06838,0.01000486,0.8583478
ECO08793,0.008452955,0.743498
ECO01267,0.02502142,0.8166538
ECO03205,0.02056737,0.7710838
ECO01825,0.02663624,0.6741906
ECO08514,0.02167657,0.7407821
ECO02240,0.03205672,0.7151829
ECO03987,0.01636652,0.7559903
ECO01964,0.01962443,0.7277184
ECO09383,0.02691666,0.7488382
ECO12307,0.03407624,0.7047211
ECO12300,0.01698419,0.7608215
ECO11928,0.01739689,0.7877244
ECO02246,0.01640922,0.7609399
ECO12669,0.0165896,0.7680333
ECO02268,0.01751612,0.757031
ECO02224,0.02125139,0.8005295
ECO02346,0.02315861,0.7473365
ECO01711,0.01700046,0.8003964
ECO02330,0.02302787,0.7887998
ECO02315,0.02446114,0.8152105
ECO00709,0.01918468,0.7613625
ECO12505,0.03802656,0.7725298
ECO11468,0.01641823,0.7174009
ECO03413,0.0180782,0.7556034
ECO01417,0.01994612,0.750031
ECO03380,0.01544533,0.7287108
ECO09111,0.01265318,0.7250641
ECO09138,0.01136605,0.7336919
ECO00800,0.01457041,0.8102794
ECO01478,0.01882494,0.8247045
ECO09269,0.01063288,0.7472003
ECO06699,0.01984704,0.7820881
ECO11827,0.01475842,0.773849
ECO09020,0.009071298,0.7935365
ECO04068,0.01647931,0.7927837
ECO01567,0.01460433,0.8064163
ECO04743,0.0184923,0.8363215
ECO13054,0.01728429,0.8626888
ECO04727,0.02368972,0.7778134
ECO11264,0.01894294,0.9662661
ECO01346,0.03431776,0.712375
ECO03262,0.06099182,0.8139148
ECO02127,0.03140642,0.7218997
ECO02141,0.03547215,0.7404869
ECO02128,0.03132073,0.717887
ECO13512,0.01969063,0.7880151
ECO09672,0.02823124,0.779946
ECO02758,0.02292928,0.7300097
ECO01653,0.02730027,0.7798326
ECO06411,0.02464879,0.8513287
ECO07797,0.03318582,0.8028882
ECO04453,0.02807845,0.7669307
ECO11205,0.02863541,0.798947
ECO11292,0.02280612,0.8352884
ECO04533,0.02493455,0.80459
ECO01622,0.02670374,0.8525504
ECO06040,0.02390615,0.8276144
ECO09622,0.01690217,0.8576947
ECO06287,0.01306143,0.7674416
ECO03654,0.0223878,0.7310887
ECO01381,0.02208768,0.8259299
ECO03618,0.02254062,0.7229941
ECO11824,0.03099617,0.6991326
ECO00962,0.0303908,0.7265651
ECO03969,0.03196224,0.7747522
ECO13196,0.03641694,0.7480229
ECO04360,0.02553122,0.7526878
ECO10336,0.01732863,0.8117009
ECO03516,0.02599749,0.7700133
ECO10338,0.03050202,0.7292912
ECO13071,0.01045508,0.7678131
ECO06271,0.0149889,0.7898611
ECO04408,0.01035839,0.7491028
ECO11436,0.03167131,0.7998881
ECO04417,0.02588523,0.7801018
ECO08699,0.01318661,0.7512889
ECO02904,0.01489008,0.7347854
ECO09548,0.01295566,0.78877
ECO01448,0.02370993,0.7538381
ECO09390,0.01558526,0.7684715
ECO11546,0.01585261,0.7141266
ECO12422,0.01846797,0.7714341
ECO01064,0.02669508,0.7274885
ECO12714,0.03018306,0.73848
ECO01395,0.03299659,0.851646
ECO08059,0.03707112,0.7913236
ECO12912,0.03002742,0.8668591
ECO10481,0.02193017,0.7207829
ECO04040,0.02144205,0.7721944
ECO08072,0.02223878,0.7779213
ECO01546,0.02498844,0.7528231
ECO04338,0.02446141,0.7548456
ECO12998,0.02191762,0.7767553
ECO12962,0.01265671,0.7240959
ECO13007,0.01154388,0.8312642
ECO09213,0.01323227,0.780004
ECO05532,0.02128359,0.740618
ECO09557,0.01717951,0.8206629
ECO12031,0.009884897,0.781297
ECO00834,0.01098338,0.7937258
ECO00595,0.02076384,0.8718638
ECO09373,0.01591249,0.80458
ECO01355,0.01996085,0.8449666
ECO09290,0.02187027,0.7828243
ECO12032,0.02139317,0.8127164
ECO12068,0.02169846,0.8466803
ECO12047,0.02455539,0.8082682
ECO05534,0.01822836,0.7837775
ECO01398,0.02164697,0.7958162
ECO01402,0.02025024,0.75375
ECO05873,0.02125594,0.7691917
ECO01401,0.02902215,0.7769729
ECO13375,0.01904339,0.7906246
ECO07202,0.02424391,0.7362405
ECO00089,0.02578202,0.8562885
ECO12344,0.02600245,0.7487532
ECO00885,0.01693155,1.015357
ECO06481,0.03541572,0.7835163
ECO05231,0.03636361,0.9146685
ECO06363,0.02446645,0.7525643
ECO07638,0.05195427,0.8092369
ECO12359,0.03083311,0.7364661
ECO11980,0.02913865,0.7422202
ECO07333,0.05238045,0.7356846
ECO07529,0.03574022,0.8063568
ECO12779,0.02273547,0.7784919
ECO00614,0.05222829,0.7774294
ECO08373,0.01489713,0.7157719
ECO12842,0.0178722,0.7833724
ECO12439,0.01854322,0.7632006
ECO08454,0.02054885,0.755196
ECO01317,0.02648354,0.8025257
ECO08470,0.02010025,0.7601905
ECO04020,0.01351273,1.041135
ECO02474,0.0206983,0.8276399
ECO01854,0.02629043,0.7226171
ECO12575,0.01533185,0.7277897
ECO02409,0.03671014,0.7690665
ECO05727,0.02264902,0.7893003
ECO08254,0.02198545,0.7292559
ECO05719,0.02233583,0.7749925
ECO01735,0.01876189,0.7237193
ECO03052,0.02823636,0.7895941
ECO07054,0.0421144,0.7967177
ECO03300,0.03143558,0.7505974
ECO05828,0.0309395,0.7355452
ECO07120,0.03506362,0.7109439
ECO02155,0.02020141,0.7887356
ECO02515,0.02608193,0.7799973
ECO02490,0.03220447,0.7780728
ECO02496,0.02614124,0.7777485
ECO02506,0.01899306,0.816081
ECO01982,0.02486835,0.764981
ECO04149,0.02461286,0.7624139
ECO06216,0.01578029,0.7553669
ECO12584,0.02183348,0.7671221
ECO01718,0.02398095,0.8549177
ECO02550,0.02292071,0.7665609
ECO03018,0.02336437,0.7715071
ECO02557,0.0178798,0.7798696
ECO00952,0.03405363,0.7789835
ECO01994,0.02987763,0.7566858
ECO06400,0.02810717,0.7198335
ECO02665,0.01880312,0.7198668
ECO12627,0.01483326,0.6922244
ECO11746,0.03011361,0.8336692
ECO02581,0.05169942,0.7883352
ECO12620,0.03412526,0.7725206
ECO13214,0.02585364,0.7398618
ECO02609,0.02549549,0.7486457
ECO00682,0.02460978,0.7824587
ECO04951,0.04872471,0.7918689
ECO08557,0.01703615,0.7668284
ECO02343,0.03143203,0.7847736
ECO11491,0.03029021,0.760388
ECO06058,0.01798097,0.7015107
ECO11466,0.009068646,0.7428161
ECO08587,0.01395387,0.8123229
ECO11358,0.02976081,0.7199028
ECO11418,0.0336361,0.8037879
ECO00070,0.02094723,0.8317248
ECO08617,0.03381678,0.7234143
ECO00077,0.02548891,0.7332255
ECO01892,0.01151757,0.7307689
ECO06830,0.0106559,0.7897774
ECO06113,0.01366262,0.7723473
ECO06143,0.01343566,0.7273262
ECO11579,0.01174371,0.775966
ECO06180,0.01044377,0.7175435
ECO08715,0.01513505,0.7894082
ECO04812,0.03233357,0.8089444
ECO13120,0.01933141,0.7394072
ECO01809,0.02399669,0.7813097
ECO01836,0.03255663,0.7302381
ECO03493,0.02912784,0.7112292
ECO06708,0.03251814,0.7158787
ECO08275,0.02288963,0.7701523
ECO12749,0.02308277,0.8177007
ECO08136,0.03681521,0.7162502
ECO08354,0.01953188,0.7783048
ECO02254,0.01470766,0.7757103
ECO01696,0.01777959,0.7914638
ECO11724,0.0318418,0.7985747
ECO10141,0.02946636,0.7924805
ECO02287,0.0317494,0.8066376
ECO05604,0.03338573,0.7459359
ECO13188,0.0353981,0.7505775
ECO00674,0.02789947,0.7733499
ECO12511,0.02503211,0.6743619
ECO02285,0.02845194,0.741502
ECO11690,0.02214755,0.7518438
ECO06227,0.02276223,0.816629
ECO09276,0.01875872,0.7651445
ECO09144,0.01238764,0.7533985
ECO09129,0.008755093,0.7939456
ECO06955,0.02497737,0.7856617
ECO11153,0.008537688,0.845427
ECO12119,0.01947106,0.7937467
ECO04287,0.02113819,0.7193142
ECO09088,0.01435858,0.7390989
ECO12109,0.01879649,0.8126282
ECO00877,0.02286236,0.7848855
ECO04923,0.06122979,0.6906295
ECO11747,0.06480917,0.7269465
ECO11241,0.06041273,0.7550902
ECO06018,0.01185327,0.8108481
ECO05786,0.01584379,0.8002515
ECO09230,0.01244997,0.7528235
ECO09232,0.01244997,0.7528235
ECO11356,0.0125461,0.7450114
ECO03359,0.02070897,0.7146839
ECO11066,0.01407398,0.7542809
ECO11275,0.02615914,0.745481
ECO09175,0.02007201,0.8065713
ECO09056,0.01812602,0.7722316
ECO12157,0.01931925,0.813765
ECO00349,0.01016793,0.7857103
ECO11864,0.01633547,0.7857252
ECO00865,0.01960061,0.8177578
ECO06711,0.01678993,0.8673829
ECO08389,0.04831506,0.7263014
ECO02519,0.02733085,0.7617671
ECO09010,0.01351151,0.7381153
ECO00319,0.04622913,0.8008589
ECO10800,0.01738839,0.751841
ECO08005,0.03330441,0.8170983
ECO01650,0.03089898,0.7881905
ECO02137,0.03483641,0.7502329
ECO06248,0.04177738,0.6907604
ECO13116,0.0251981,0.7565233
ECO09328,0.02493489,0.7556694
ECO00432,0.02605597,0.7367862
ECO00094,0.03420262,0.7597631
ECO10863,0.02591324,0.8455831
ECO07713,0.02560578,0.7711043
ECO12999,0.02989928,0.7692476
ECO07743,0.02427405,0.7604986
ECO11187,0.02570105,0.7662724
ECO07856,0.02207494,0.8002346
ECO07839,0.02715476,0.7387174
ECO04410,0.03062172,0.7615167
ECO12006,0.02980922,0.7754062
ECO04548,0.02851655,0.753622
ECO01601,0.02945665,0.8185427
ECO12000,0.05079689,0.7975315
ECO10855,0.0246005,0.732801
ECO09608,0.02449816,0.7560816
ECO01916,0.02916674,0.7235031
ECO09658,0.02486435,0.7781856
ECO01479,0.0233375,0.7620951
ECO12409,0.0374779,0.7595643
ECO07781,0.03653964,0.744486
ECO04275,0.02751689,0.7751475
ECO06416,0.0260928,0.7582061
ECO13543,0.01550708,0.7601174
ECO03573,0.02579158,0.6789889
ECO02901,0.02652341,0.8020879
ECO09454,0.008251329,0.7849305
ECO09224,0.01279332,0.8075837
ECO10682,0.02999085,0.7527745
ECO12429,0.02159453,0.734745
ECO03792,0.0248307,0.7212297
ECO02174,0.02585103,0.7759062
ECO09607,0.01535774,0.7493858
ECO09436,0.01099398,0.774194
ECO03397,0.02311634,0.717199
ECO05342,0.01774547,0.7428501
ECO08925,0.02270084,0.7403848
ECO03407,0.02583675,0.7217782
ECO07112,0.05279605,0.8151298
ECO03315,0.03798751,0.763705
ECO05946,0.02988939,0.7606176
ECO10480,0.02662434,0.791419
ECO06554,0.02821948,0.799044
ECO12825,0.02055047,0.8983002
ECO07492,0.01790705,0.7423391
ECO05770,0.01726682,0.727861
ECO03635,0.01576682,0.6558244
ECO09593,0.02288575,0.8137279
ECO09558,0.02682307,0.7780789
ECO09425,0.01394105,0.7271705
ECO01486,0.01524001,0.8108752
ECO09463,0.0151106,0.8274848
ECO09360,0.01076756,0.741967
ECO09354,0.01414641,0.7731118
ECO12035,0.01834928,0.8064992
ECO05618,0.01878104,0.7662928
ECO05568,0.01761823,0.7567319
ECO05908,0.02948992,0.7995594
ECO07486,0.02300207,0.8342172
ECO05116,0.02388756,0.7827828
ECO10488,0.02177077,0.7539629
ECO09303,0.01112872,0.7518272
ECO06375,0.02949755,0.7619328
ECO05215,0.03852952,0.8818579
ECO00495,0.0270936,0.6896451
ECO05790,0.03057396,0.7813461
ECO04105,0.02893302,0.7823504
ECO11146,0.02030735,0.7300844
ECO12337,0.03599625,0.7330979
ECO04126,0.02607338,0.7209178
ECO08315,0.0382563,0.7564451
ECO07321,0.04714838,0.7146237
ECO12059,0.04112364,0.6632407
ECO12070,0.04112364,0.6632407
ECO07546,0.03772893,0.7735721
ECO07586,0.03954536,0.9253557
ECO11369,0.0166638,0.7585768
ECO01686,0.01549936,0.7784812
ECO02424,0.01855596,0.7680417
ECO02457,0.01691642,0.7870355
ECO12835,0.02128137,0.7426079
ECO08532,0.02065201,0.7633523
ECO08531,0.02065201,0.7633523
ECO01687,0.02122281,0.7948378
ECO08175,0.0216241,0.7830769
ECO02829,0.03015783,0.7102032
ECO03107,0.04169926,0.8042502
ECO00985,0.02420054,0.7359185
ECO13229,0.04355499,0.7167062
ECO01717,0.02273485,0.7610525
ECO02576,0.02833529,0.750572
ECO08185,0.0278471,0.7853208
ECO02542,0.0293117,0.8286778
ECO08167,0.02137231,0.8073704
ECO02979,0.02117278,0.758707
ECO02554,0.02306865,0.7850596
ECO03041,0.02096431,0.7580704
ECO05752,0.046533,0.7500687
ECO00749,0.04171574,0.7352547
ECO03316,0.02150961,0.7969764
ECO12597,0.02258422,0.760029
ECO02639,0.02243988,0.7052066
ECO04847,0.03037374,0.7373131
ECO12645,0.02552947,0.7536187
ECO02033,0.02753815,0.84062
ECO08607,0.0225541,0.7919562
ECO08667,0.02328777,0.7636018
ECO01744,0.0357313,0.747299
ECO05367,0.02804648,0.7375383
ECO05463,0.02344397,0.7378195
ECO08439,0.01872157,0.7450514
ECO01306,0.01575783,0.7851599
ECO02421,0.02247119,0.6928708
ECO06204,0.01127852,0.7735021
ECO01911,0.009550584,0.7177975
ECO08649,0.03767695,0.7691601
ECO10585,0.02592237,0.7169065
ECO00110,0.008096158,0.7559288
ECO03813,0.007902483,0.7166364
ECO06119,0.00992744,0.7179368
ECO11120,0.01086555,0.73954
ECO06925,0.01216794,0.7649232
ECO08762,0.009596032,0.7301092
ECO06846,0.01221443,0.77045
ECO00112,0.02536305,0.731823
ECO05710,0.02669128,0.7717177
ECO00945,0.02823471,0.7504003
ECO02204,0.03529816,0.7340995
ECO13163,0.03195849,0.7182088
ECO12460,0.01256153,0.7202122
ECO00532,0.02287125,0.7619056
ECO08226,0.02071088,0.7973835
ECO08435,0.01609629,0.8399792
ECO00416,0.02053094,0.7434118
ECO05599,0.02190868,0.839853
ECO02306,0.01913492,0.7709978
ECO08305,0.01775315,0.755449
ECO02307,0.01531979,0.8583929
ECO00715,0.02139581,0.7888423
ECO01714,0.01641466,0.7789231
ECO00703,0.01733056,0.8099346
ECO11039,0.0314221,0.795745
ECO08333,0.02350424,0.8189223
ECO00333,0.02165281,0.7312093
ECO03215,0.02763098,0.76816
ECO00705,0.02994792,0.7107846
ECO11680,0.02701044,0.797456
ECO01840,0.02269553,0.7529596
ECO03827,0.02890811,0.7540122
ECO02374,0.01962649,0.7624266
ECO01974,0.01938246,0.7956122
ECO02036,0.03264612,0.7249077
ECO06649,0.0161692,0.7854607
ECO09035,0.0147361,0.7698693
ECO06065,0.01349822,0.7376533
ECO02115,0.02814662,0.751626
ECO04183,0.01143872,0.7587507
ECO01578,0.009397038,0.8487353
ECO01572,0.0120971,0.7236604
ECO11117,0.01553039,0.7384182
ECO06107,0.01604156,0.7717029
ECO05913,0.01244299,0.7344788
ECO13524,0.01887509,0.7542689
ECO12135,0.01398229,0.8426098
ECO09015,0.00968311,0.7321196
ECO06268,0.01182421,0.7674471
ECO03959,0.01176657,0.7884898
ECO09060,0.01730059,0.7311355
ECO12155,0.01413178,0.7432104
ECO04500,0.01591476,0.7818013
ECO00347,0.01854679,0.7907029
ECO11394,0.03082694,0.8750605
ECO05513,0.02041451,0.7931348
ECO10176,0.02625771,0.7278557
ECO03856,0.02067419,0.6955791
ECO07999,0.02488543,0.8142892
ECO02755,0.02502568,0.7144074
ECO07946,0.0396288,0.8191947
ECO03080,0.02088243,0.8266212
ECO13572,0.02017134,0.7355559
ECO13310,0.02220296,0.7464879
ECO12335,0.0120678,0.7983555
ECO02153,0.02823206,0.7537434
ECO07767,0.02874297,0.8713712
ECO11207,0.0274643,0.8044124
ECO06309,0.03877253,0.8071995
ECO07840,0.03271591,0.7348544
ECO11768,0.03316867,0.7506862
ECO04448,0.02552489,0.7608243
ECO07700,0.02829511,0.8730768
ECO12008,0.03383399,0.7617098
ECO10433,0.01317874,0.7264644
ECO00239,0.01599083,0.8005649
ECO05125,0.01559739,0.7173834
ECO09504,0.009419791,0.7406961
ECO07133,0.018723,0.7092409
ECO12373,0.0436082,0.7863534
ECO03511,0.02762227,0.7452748
ECO10340,0.01966872,0.7262961
ECO03588,0.01652154,0.7855445
ECO04312,0.006961778,0.7428737
ECO09655,0.02163481,0.6889686
ECO10478,0.02482419,0.7037629
ECO06440,0.00925698,0.7727591
ECO04513,0.02016774,0.7224972
ECO03803,0.02507335,0.7574239
ECO07868,0.02287718,0.7604668
ECO06231,0.02294148,0.7625256
ECO06928,0.01557199,0.7541459
ECO03701,0.01353428,0.716172
ECO09433,0.01162091,0.786263
ECO05959,0.02647103,0.7891543
ECO04370,0.01251338,0.7206422
ECO10049,0.03636632,0.7266492
ECO08885,0.02330836,0.7992893
ECO05248,0.0204612,0.7603939
ECO09071,0.02018838,0.7443161
ECO00355,0.01843044,0.7474994
ECO08102,0.04448561,0.7117031
ECO10079,0.04142862,0.7219813
ECO08029,0.03653274,0.7785207
ECO12353,0.03770402,0.7522472
ECO11848,0.04311568,0.7295035
ECO00398,0.0402502,0.7797456
ECO05914,0.03374387,0.7791932
ECO04067,0.02876034,0.7488509
ECO06294,0.02357444,0.7685369
ECO11167,0.02995527,0.8116196
ECO11172,0.02287653,0.7923395
ECO04354,0.02704377,0.7669602
ECO10658,0.0311782,0.7652881
ECO04449,0.01023974,0.7566583
ECO12040,0.03416861,0.7387995
ECO05456,0.0170108,0.7451239
ECO12854,0.02396145,0.7607405
ECO00610,0.02077953,0.6946232
ECO02156,0.02244318,0.74243
ECO09401,0.01763966,0.7421497
ECO04184,0.006632151,0.7481732
ECO12055,0.01288093,0.8083817
ECO00374,0.01798561,0.7748975
ECO11269,0.01383042,0.7888587
ECO12071,0.009679371,0.7945744
ECO09332,0.01509716,0.7773222
ECO10055,0.01553627,0.7856469
ECO12981,0.01073049,0.8019516
ECO06337,0.009027443,0.7634974
ECO09296,0.02162029,0.7778931
ECO06745,0.02241936,0.7656705
ECO02943,0.0391606,0.7653726
ECO00031,0.02702486,0.7194768
ECO04101,0.02760723,0.708642
ECO01978,0.02606207,0.7676498
ECO00851,0.02560682,0.8074072
ECO01185,0.05144537,0.8003956
ECO04168,0.02803404,0.7249524
ECO10847,0.03028207,0.7806199
ECO10795,0.01894956,0.6934408
ECO12345,0.02828896,0.7387493
ECO12362,0.03490811,0.7265796
ECO11962,0.03328908,0.757379
ECO12148,0.04374026,0.7089025
ECO04253,0.06492575,0.6972041
ECO10118,0.02368458,0.7645174
ECO10110,0.02240295,0.7720679
ECO01680,0.01475027,0.8168064
ECO02977,0.04183047,0.7753412
ECO08562,0.01906641,0.787756
ECO03365,0.02182803,0.7612976
ECO00955,0.01877283,0.763827
ECO00959,0.01279799,0.754881
ECO01947,0.01244654,0.7624331
ECO11628,0.02576854,0.7877539
ECO02762,0.02576854,0.7877539
ECO00257,0.02103307,0.8157592
ECO01739,0.02599556,0.7610273
ECO02783,0.03981715,0.831351
ECO08169,0.01952475,0.7913426
ECO08230,0.03590011,0.7881818
ECO02834,0.0312236,0.7610866
ECO00953,0.03201363,0.7561243
ECO05965,0.02878036,0.7598168
ECO12844,0.02304581,0.7785421
ECO04840,0.0296268,0.7480433
ECO02516,0.04047113,0.7333073
ECO04808,0.03175432,0.7537117
ECO04897,0.04276782,0.725785
ECO12017,0.02481765,1.024923
ECO03062,0.02501835,0.7680602
ECO03032,0.03196606,0.7680551
ECO03047,0.02463827,0.8161393
ECO08467,0.02938908,0.7611582
ECO02615,0.03082833,0.7733628
ECO03460,0.02843391,0.7891626
ECO03699,0.016348,0.8051938
ECO02577,0.02749898,0.8800886
ECO02580,0.02956592,0.7709416
ECO04391,0.02701123,0.7721214
ECO13216,0.01794997,0.7837089
ECO02032,0.01451153,0.7804685
ECO04738,0.02905755,0.7587618
ECO04816,0.02350113,0.7934998
ECO12623,0.02072847,0.8213151
ECO02666,0.04641272,0.7996487
ECO00194,0.03578433,0.7667177
ECO12619,0.03656296,0.7738219
ECO01802,0.03175049,0.7714571
ECO05371,0.0319053,0.768805
ECO10986,0.03207031,0.7621463
ECO05997,0.01954058,0.7752207
ECO00797,0.01735002,0.7711551
ECO08757,0.01362757,0.7740476
ECO03768,0.009982175,0.7232288
ECO00960,0.0109606,0.7943112
ECO12256,0.01164631,0.8162271
ECO08859,0.02262578,0.7692377
ECO08862,0.02707489,0.7594903
ECO06833,0.009713404,0.7483952
ECO11573,0.009592022,0.7667801
ECO03876,0.007986592,0.7283361
ECO10639,0.009654805,0.7233471
ECO11249,0.02444733,0.8604799
ECO08375,0.01909331,0.8068444
ECO12452,0.02297925,0.6902483
ECO08510,0.02209675,0.7317635
ECO02228,0.0265424,0.7326649
ECO02243,0.01834317,0.7479905
ECO12448,0.01553985,0.7534931
ECO02236,0.01538375,0.7390749
ECO01261,0.02263172,0.7980238
ECO11427,0.02428056,0.8581614
ECO10996,0.02483707,0.853065
ECO07714,0.02833537,0.7270784
ECO08079,0.03283461,0.7845861
ECO12303,0.03190675,0.7396857
ECO00327,0.01718583,0.8164978
ECO11353,0.02958133,0.8179758
ECO02264,0.01918678,0.7528408
ECO08280,0.03481726,0.7397574
ECO08392,0.02951185,0.7811503
ECO02365,0.02359972,0.7081417
ECO01865,0.01880196,0.7233205
ECO01954,0.03269874,0.8258792
ECO04050,0.03189176,0.738773
ECO02347,0.02188602,0.7708049
ECO02278,0.02194849,0.7793373
ECO03468,0.02767463,0.7481256
ECO02046,0.02680396,0.7678344
ECO12496,0.03866414,0.8377134
ECO04064,0.02241487,0.7559931
ECO11816,0.02937574,0.7454429
ECO06446,0.02704468,0.7896172
ECO04480,0.02742712,0.7462639
ECO11218,0.02824894,0.7649963
ECO01000,0.0344839,0.7228939
ECO03455,0.01503517,0.742699
ECO10827,0.02469019,0.7313178
ECO01937,0.02696524,0.7585393
ECO02685,0.02847926,0.7543392
ECO03567,0.02752752,0.6924626
ECO07749,0.03083659,0.7989885
ECO12365,0.02928495,0.7785575
ECO10348,0.02529951,0.6942566
ECO10817,0.0229515,0.767776
ECO09613,0.008035639,0.7585689
ECO04689,0.01042446,0.789457
ECO10876,0.01192569,0.8641354
ECO05521,0.01304815,0.7293198
ECO04543,0.006101165,0.7282023
ECO10093,0.02226553,0.7541292
ECO11227,0.02483737,0.7404737
ECO04656,0.03467975,0.7829923
ECO04615,0.03050876,0.7572824
ECO06817,0.03759224,0.7390131
ECO01920,0.0102274,0.7997842
ECO06889,0.01527108,0.8235738
ECO01343,0.0199844,0.7053884
ECO04248,0.01190484,0.7774404
ECO13001,0.01669788,0.7741311
ECO09510,0.01319457,0.7058021
ECO11676,0.0131818,0.7910488
ECO11901,0.03072775,0.7530514
ECO13390,0.02978867,0.7816047
ECO01362,0.01263765,0.8181857
ECO00378,0.04196207,0.7464553
ECO05973,0.02484042,0.8459364
ECO04329,0.02423837,0.7373194
ECO05684,0.05580569,0.7476965
ECO10942,0.02568462,0.6539961
ECO06263,0.02908656,0.799693
ECO11792,0.0273379,0.7978768
ECO04617,0.01918101,0.7306621
ECO01470,0.01593594,0.7498916
ECO12917,0.01515686,0.839477
ECO09429,0.01757712,0.7370653
ECO02107,0.0147673,0.8103549
ECO01427,0.01746484,0.7939021
ECO12073,0.01072282,0.6701788
ECO01586,0.01231404,0.7293447
ECO11300,0.0157306,0.8022398
ECO12937,0.01295171,0.7825589
ECO05872,0.01913936,0.7789025
ECO08946,0.02495537,0.7854709
ECO09245,0.01716364,0.7472188
ECO10089,0.02820135,0.7436764
ECO10096,0.03277616,0.7811471
ECO11954,0.03202243,0.7172057
ECO07705,0.02444988,0.7478079
ECO11294,0.03393695,0.7916135
ECO08334,0.03580854,0.7768955
ECO11948,0.04811392,0.7266816
ECO00279,0.0412448,0.677181
ECO07314,0.02674734,0.6181656
ECO07291,0.02821243,0.6493763
ECO10226,0.04912622,0.7437425
ECO05477,0.03723129,0.8498051
ECO02437,0.01815491,0.7533128
ECO02428,0.01839297,0.7191814
ECO05674,0.02216128,0.7757445
ECO12555,0.01897162,0.6866812
ECO08524,0.02046028,0.728743
ECO12571,0.020784,0.7341118
ECO08481,0.02492791,0.8057905
ECO01843,0.04225928,0.7236816
ECO06130,0.01297925,0.7367119
ECO00727,0.02430957,0.8709092
ECO11681,0.02303447,0.8042414
ECO03003,0.0217513,0.7456285
ECO01727,0.01925555,0.7923898
ECO02808,0.02103473,0.7707416
ECO02801,0.03157128,0.7827567
ECO08172,0.02374125,0.7767968
ECO02831,0.04560563,0.7536016
ECO02856,0.04081299,0.7251546
ECO05054,0.04160107,0.7416579
ECO00948,0.03243177,0.8050251
ECO02836,0.03087852,0.7584493
ECO05830,0.03057695,0.7611868
ECO02792,0.02790479,0.8150415
ECO10591,0.03164354,0.722524
ECO01778,0.02818866,0.774747
ECO02163,0.03537351,0.798548
ECO02484,0.02532206,0.7568969
ECO02487,0.02696726,0.7832051
ECO02495,0.03020711,0.7795219
ECO04900,0.04205456,0.7145345
ECO02885,0.04490834,0.7364526
ECO02549,0.02223118,0.8392102
ECO03005,0.02141251,0.7735614
ECO03152,0.04073089,0.7632195
ECO05013,0.04669775,0.7673987
ECO01786,0.0268487,0.7726956
ECO03937,0.0343959,0.752892
ECO09966,0.0271334,0.8137944
ECO04272,0.02494432,0.7479957
ECO04717,0.02189289,0.7203794
ECO04782,0.02851718,0.7436832
ECO12638,0.03042123,0.830777
ECO02648,0.03516701,0.8208046
ECO04933,0.04589287,0.860477
ECO04269,0.02447418,0.7585424
ECO13222,0.01866421,0.7514651
ECO03640,0.01873002,0.7143307
