agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn
False,False,False,False,False,False,True,ECO10729,False
False,False,False,False,False,False,True,ECO10730,False
False,False,False,False,False,False,True,ECO10731,False
False,False,False,False,False,False,True,ECO10734,False
False,False,False,False,False,False,False,ECO10745,True
False,False,False,False,False,False,False,ECO10747,True
False,False,False,False,False,False,True,ECO10751,False
False,False,False,False,False,False,True,ECO10752,False
False,False,False,False,False,False,False,ECO10755,True
False,False,False,False,False,False,True,ECO10756,False
False,False,False,False,False,False,True,ECO10758,False
False,False,False,False,False,False,True,ECO10761,False
False,False,False,False,False,False,True,ECO10764,False
False,False,False,False,False,False,True,ECO10765,False
False,False,False,False,False,False,True,ECO10767,False
False,False,False,False,False,False,True,ECO10770,False
False,False,False,False,False,False,True,ECO10773,False
False,False,False,False,False,False,True,ECO10775,False
False,False,False,False,False,False,True,ECO10778,False
False,False,False,False,False,False,True,ECO10779,False
False,False,False,False,False,False,True,ECO10780,False
False,False,False,False,False,False,True,ECO10782,False
False,False,False,False,False,False,True,ECO10784,False
False,False,False,False,False,False,True,ECO10786,False
False,False,True,False,False,False,False,ECO10787,False
False,False,False,False,False,False,True,ECO10789,False
False,False,False,False,False,False,True,ECO10793,False
False,False,False,False,False,False,True,ECO10795,False
False,False,False,False,False,False,True,ECO10797,False
False,False,False,False,False,False,True,ECO10798,False
False,False,False,False,False,False,True,ECO10801,False
False,False,False,False,False,False,True,ECO10803,False
False,False,False,False,False,False,True,ECO10806,False
False,False,False,False,False,False,True,ECO10810,False
False,False,False,False,False,False,False,ECO10816,True
False,False,True,False,False,False,False,ECO10818,False
False,False,True,False,False,False,False,ECO10820,False
False,False,False,False,False,False,True,ECO10821,False
False,False,False,False,False,False,True,ECO10826,False
False,False,False,False,False,False,True,ECO10827,False
False,False,False,False,False,False,True,ECO10829,False
False,False,False,False,False,False,False,ECO10830,True
False,False,False,False,False,False,True,ECO10832,False
False,False,False,False,False,False,True,ECO10835,False
False,False,False,False,False,False,False,ECO10841,True
False,False,False,False,False,False,True,ECO10842,False
False,False,False,False,False,False,True,ECO10844,False
False,False,False,False,False,False,False,ECO10846,True
False,False,False,False,False,False,True,ECO10847,False
False,False,False,False,False,False,False,ECO10848,True
False,False,False,False,False,False,True,ECO10849,False
False,False,False,False,False,False,True,ECO10851,False
False,False,False,False,False,False,False,ECO10852,True
False,False,False,False,False,False,True,ECO10853,False
False,False,False,False,False,False,True,ECO10855,False
False,False,False,False,False,False,True,ECO10856,False
False,False,False,False,False,False,True,ECO10857,False
False,False,False,False,False,False,True,ECO10858,False
False,False,False,False,False,False,True,ECO10859,False
False,False,False,False,False,False,False,ECO10861,True
False,False,False,False,False,False,True,ECO10862,False
False,False,False,False,False,False,False,ECO10863,True
False,False,False,False,False,False,False,ECO10867,True
False,False,False,False,False,False,False,ECO10868,True
False,False,False,False,False,False,True,ECO10871,False
False,False,False,False,False,False,True,ECO10872,False
False,False,False,False,False,False,True,ECO10873,False
False,False,True,False,False,False,False,ECO10874,False
False,False,False,False,False,False,True,ECO10875,False
False,False,False,False,False,False,True,ECO10878,False
False,False,False,False,False,False,False,ECO10879,True
False,False,False,False,False,False,False,ECO10880,True
False,False,False,False,False,False,True,ECO10881,False
False,False,False,False,False,False,True,ECO10885,False
False,False,False,False,False,False,False,ECO10886,True
False,False,False,False,False,False,True,ECO10888,False
False,False,False,False,False,False,True,ECO10892,False
False,False,False,False,False,False,False,ECO10895,True
False,False,False,True,False,True,False,ECO10904,False
False,False,False,True,False,True,False,ECO10907,False
False,False,False,False,False,False,True,ECO10918,False
False,False,False,False,False,False,False,ECO10921,True
False,False,False,False,False,False,False,ECO10928,True
False,False,False,False,False,False,True,ECO10930,False
False,False,False,False,False,False,False,ECO10933,True
False,False,False,False,False,False,False,ECO10937,True
False,False,False,False,False,False,False,ECO10949,True
False,False,False,False,False,False,True,ECO10950,False
False,False,False,False,False,False,True,ECO10951,False
False,False,False,False,False,False,False,ECO10953,True
False,False,False,False,False,False,False,ECO10954,True
False,False,False,False,False,False,True,ECO10956,False
False,False,False,False,False,False,True,ECO10957,False
False,False,False,False,False,False,True,ECO10958,False
False,False,False,False,False,False,True,ECO10960,False
False,False,False,True,True,False,False,ECO10962,False
False,False,False,False,False,False,True,ECO10970,False
False,False,False,False,False,False,True,ECO10971,False
False,False,False,False,False,False,True,ECO10972,False
False,False,False,False,False,False,True,ECO10973,False
False,False,False,False,False,False,True,ECO10974,False
False,False,False,False,False,False,True,ECO10975,False
False,False,False,False,False,False,True,ECO10976,False
False,False,False,False,False,False,True,ECO10977,False
False,False,False,False,False,False,True,ECO10980,False
False,False,False,True,True,False,False,ECO10982,False
False,False,False,False,False,False,False,ECO10983,True
False,False,False,False,False,False,True,ECO10986,False
False,False,False,False,False,False,False,ECO10988,True
False,False,False,False,False,False,True,ECO10989,False
False,False,False,False,False,False,True,ECO10990,False
False,False,False,False,False,False,True,ECO10991,False
False,False,False,False,False,False,False,ECO10995,True
False,False,False,False,False,False,False,ECO10996,True
False,False,False,False,False,False,True,ECO10999,False
False,False,False,False,False,False,True,ECO11001,False
False,False,False,False,False,False,True,ECO11002,False
False,False,False,False,False,False,True,ECO11003,False
False,False,False,True,True,False,False,ECO11004,False
False,False,False,False,False,False,False,ECO11005,True
False,False,False,False,False,False,True,ECO11008,False
False,False,False,False,False,False,True,ECO11009,False
False,False,False,False,False,False,True,ECO11012,False
False,False,False,True,False,True,False,ECO11015,False
False,False,False,False,False,False,True,ECO11016,False
False,False,False,False,False,False,False,ECO11017,True
False,False,False,False,False,False,True,ECO11018,False
False,False,False,False,False,False,False,ECO11019,True
False,False,False,False,False,False,True,ECO11020,False
False,False,False,False,False,False,True,ECO11022,False
False,False,False,False,False,False,True,ECO11023,False
False,False,False,False,False,False,True,ECO11025,False
False,False,False,False,False,False,True,ECO11027,False
False,False,False,False,False,False,True,ECO11030,False
False,False,False,False,False,False,True,ECO11031,False
False,False,False,False,False,False,True,ECO11033,False
False,False,False,False,False,False,True,ECO11035,False
False,False,False,False,False,False,True,ECO11036,False
False,False,False,False,False,False,True,ECO11037,False
False,False,False,False,False,False,True,ECO11038,False
False,False,False,False,False,False,True,ECO11039,False
False,False,False,False,False,False,False,ECO11040,True
False,False,False,False,False,False,False,ECO11045,True
False,False,False,False,False,False,True,ECO11046,False
False,False,False,False,False,False,False,ECO11047,True
False,False,False,False,False,False,True,ECO11048,False
False,False,False,False,False,False,True,ECO11049,False
False,False,False,False,False,False,True,ECO11050,False
False,False,False,False,False,False,True,ECO11052,False
False,False,False,False,False,False,True,ECO11053,False
False,False,False,False,False,False,True,ECO11056,False
False,False,False,False,False,False,True,ECO11059,False
False,False,False,False,False,False,True,ECO11060,False
False,False,False,False,False,False,True,ECO11061,False
False,False,False,False,False,False,False,ECO11064,True
False,False,False,False,False,False,False,ECO11066,True
False,False,False,False,False,False,True,ECO11067,False
False,False,False,False,False,False,True,ECO11068,False
False,False,False,False,False,False,False,ECO11069,True
False,False,False,False,False,False,True,ECO11071,False
False,False,False,False,False,False,True,ECO11076,False
False,False,False,False,False,False,False,ECO11080,True
False,False,False,True,False,True,False,ECO11081,False
False,False,False,False,False,False,False,ECO11082,True
False,False,False,False,False,False,True,ECO11083,False
False,False,False,False,False,False,True,ECO11085,False
False,False,False,False,False,False,False,ECO11089,True
False,False,False,False,False,False,True,ECO11090,False
False,False,False,False,False,False,True,ECO11091,False
False,False,False,False,False,False,True,ECO11092,False
False,False,False,False,False,False,True,ECO11094,False
