name,bptagn,nontrad,unclassified,composite,sf
rf0455,False,False,False,False,True
rf0459,False,False,False,False,True
rf0460,False,False,False,False,True
rf0461,False,False,False,False,True
rf0462,False,False,False,False,True
rf0463,False,False,False,False,True
rf0464,False,False,False,True,True
rf0465,False,False,False,False,True
rf0466,False,False,False,False,True
rf0467,False,False,False,False,True
rf0471,False,False,False,False,True
rf0473,False,False,False,False,True
rf0474,False,False,False,False,True
rf0476,False,False,False,False,True
rf0477,False,True,False,False,True
rf0479,False,False,False,False,True
rf0485,False,False,False,False,True
rf0487,False,False,False,False,True
rf0488,False,False,False,False,True
rf0496,False,False,False,False,True
rf0499,False,False,False,False,True
rf0500,False,False,False,True,True
rf0503,False,True,False,False,True
rf0505,False,False,False,False,True
rf0506,False,False,False,True,True
rf0507,False,False,True,False,False
rf0510,False,False,False,False,True
rf0513,False,False,False,False,True
rf0518,False,False,True,False,False
rf0607,False,False,True,False,False
rf0630,False,False,False,False,True
rf0642,False,False,False,False,True
rf0663,False,False,False,False,True
rf0684,False,False,False,False,True
rf0693,False,False,False,False,True
rf0695,False,False,True,False,False
rf0701,False,False,True,False,False
rf0707,False,False,True,False,False
rf0713,False,False,True,False,False
rf0716,False,False,True,True,False
rf0730,False,False,False,False,True
rf0745,False,False,True,False,False
rf0795,False,False,False,False,True
