galname,defstarform,composite,defseyf,defliner,ambigagn,sftoagn,agntosf,defagn,sftoagn1,sftoagn2
ECO08312,True,False,False,False,False,False,False,False,False,False
ECO08314,True,False,False,False,False,False,False,False,False,False
ECO08315,True,False,False,False,False,False,False,False,False,False
ECO08317,False,True,False,False,False,False,False,False,False,False
ECO08323,True,False,False,False,False,False,False,False,False,False
ECO08324,True,False,False,False,False,False,False,False,False,False
ECO08325,True,False,False,False,False,False,False,False,False,False
ECO08326,True,False,False,False,False,False,False,False,False,False
ECO08327,True,False,False,False,False,False,False,False,False,False
ECO08329,True,False,False,False,False,False,False,False,False,False
ECO08331,True,False,False,False,False,False,False,False,False,False
ECO08339,True,False,False,False,False,False,False,False,False,False
ECO08342,True,False,False,False,False,False,False,False,False,False
ECO08343,True,False,False,False,False,False,False,False,False,False
ECO08344,False,True,False,False,False,False,False,False,False,False
ECO08345,True,False,False,False,False,False,False,False,False,False
ECO08347,True,False,False,False,False,False,False,False,False,False
ECO08348,True,False,False,False,False,False,False,False,False,False
ECO08350,True,False,False,False,False,False,False,False,False,False
ECO08351,True,False,False,False,False,False,False,False,False,False
ECO08353,False,False,False,False,False,True,False,False,True,True
ECO08354,True,False,False,False,False,False,False,False,False,False
ECO08355,False,False,False,False,False,True,False,False,True,True
ECO08356,True,False,False,False,False,False,False,False,False,False
ECO08357,True,False,False,False,False,False,False,False,False,False
ECO08358,True,False,False,False,False,False,False,False,False,False
ECO08359,True,False,False,False,False,False,False,False,False,False
ECO08360,True,False,False,False,False,False,False,False,False,False
ECO08361,True,False,False,False,False,False,False,False,False,False
ECO08364,True,False,False,False,False,False,False,False,False,False
ECO08365,True,False,False,False,False,False,False,False,False,False
ECO08366,True,False,False,False,False,False,False,False,False,False
ECO08367,True,False,False,False,False,False,False,False,False,False
ECO08368,False,False,True,False,False,False,False,True,False,False
ECO08369,True,False,False,False,False,False,False,False,False,False
ECO08372,True,False,False,False,False,False,False,False,False,False
ECO08374,True,False,False,False,False,False,False,False,False,False
ECO08375,True,False,False,False,False,False,False,False,False,False
ECO08376,True,False,False,False,False,False,False,False,False,False
ECO08377,True,False,False,False,False,False,False,False,False,False
ECO08378,True,False,False,False,False,False,False,False,False,False
ECO08379,True,False,False,False,False,False,False,False,False,False
ECO08384,True,False,False,False,False,False,False,False,False,False
ECO08385,True,False,False,False,False,False,False,False,False,False
ECO08386,True,False,False,False,False,False,False,False,False,False
ECO08387,False,True,False,False,False,False,False,False,False,False
ECO08388,True,False,False,False,False,False,False,False,False,False
ECO08390,True,False,False,False,False,False,False,False,False,False
ECO08393,True,False,False,False,False,False,False,False,False,False
ECO08401,True,False,False,False,False,False,False,False,False,False
ECO08404,True,False,False,False,False,False,False,False,False,False
ECO08405,True,False,False,False,False,False,False,False,False,False
ECO08407,True,False,False,False,False,False,False,False,False,False
ECO08410,False,False,False,False,False,True,False,False,True,True
ECO08414,True,False,False,False,False,False,False,False,False,False
ECO08416,True,False,False,False,False,False,False,False,False,False
ECO08423,False,False,True,False,False,False,False,True,False,False
ECO08424,True,False,False,False,False,False,False,False,False,False
ECO08425,True,False,False,False,False,False,False,False,False,False
ECO08426,True,False,False,False,False,False,False,False,False,False
ECO08427,True,False,False,False,False,False,False,False,False,False
ECO08428,False,True,False,False,False,False,False,False,False,False
ECO08430,True,False,False,False,False,False,False,False,False,False
ECO08431,True,False,False,False,False,False,False,False,False,False
ECO08433,True,False,False,False,False,False,False,False,False,False
ECO08434,True,False,False,False,False,False,False,False,False,False
ECO08437,False,False,False,False,False,True,False,False,True,False
ECO08438,True,False,False,False,False,False,False,False,False,False
ECO08439,True,False,False,False,False,False,False,False,False,False
ECO08441,True,False,False,False,False,False,False,False,False,False
ECO08442,True,False,False,False,False,False,False,False,False,False
ECO08444,False,False,True,False,False,False,False,True,False,False
ECO08447,True,False,False,False,False,False,False,False,False,False
ECO08450,True,False,False,False,False,False,False,False,False,False
ECO08452,True,False,False,False,False,False,False,False,False,False
ECO08465,True,False,False,False,False,False,False,False,False,False
ECO08467,True,False,False,False,False,False,False,False,False,False
ECO08469,True,False,False,False,False,False,False,False,False,False
ECO08470,True,False,False,False,False,False,False,False,False,False
ECO08474,True,False,False,False,False,False,False,False,False,False
ECO08479,True,False,False,False,False,False,False,False,False,False
ECO08480,False,True,False,False,False,False,False,False,False,False
ECO08482,False,True,False,False,False,False,False,False,False,False
ECO08484,True,False,False,False,False,False,False,False,False,False
ECO08487,True,False,False,False,False,False,False,False,False,False
ECO08488,True,False,False,False,False,False,False,False,False,False
ECO08491,False,False,False,False,False,True,False,False,True,True
ECO08493,True,False,False,False,False,False,False,False,False,False
ECO08495,True,False,False,False,False,False,False,False,False,False
ECO08496,True,False,False,False,False,False,False,False,False,False
ECO08497,True,False,False,False,False,False,False,False,False,False
ECO08505,False,False,False,False,False,True,False,False,False,True
ECO08521,True,False,False,False,False,False,False,False,False,False
ECO08523,False,False,False,True,False,False,False,True,False,False
ECO08530,True,False,False,False,False,False,False,False,False,False
ECO08533,False,False,False,False,False,True,False,False,False,True
ECO08534,True,False,False,False,False,False,False,False,False,False
ECO08535,True,False,False,False,False,False,False,False,False,False
ECO08542,True,False,False,False,False,False,False,False,False,False
ECO08548,True,False,False,False,False,False,False,False,False,False
ECO08549,True,False,False,False,False,False,False,False,False,False
ECO08557,True,False,False,False,False,False,False,False,False,False
ECO08562,True,False,False,False,False,False,False,False,False,False
ECO08564,True,False,False,False,False,False,False,False,False,False
ECO08566,False,False,False,False,False,True,False,False,True,True
ECO08568,True,False,False,False,False,False,False,False,False,False
ECO08572,False,True,False,False,False,False,False,False,False,False
ECO08573,True,False,False,False,False,False,False,False,False,False
ECO08574,True,False,False,False,False,False,False,False,False,False
ECO08575,True,False,False,False,False,False,False,False,False,False
ECO08579,True,False,False,False,False,False,False,False,False,False
ECO08580,False,True,False,False,False,False,False,False,False,False
ECO08581,False,False,False,False,False,True,False,False,False,True
ECO08582,True,False,False,False,False,False,False,False,False,False
ECO08587,True,False,False,False,False,False,False,False,False,False
ECO08589,True,False,False,False,False,False,False,False,False,False
ECO08590,True,False,False,False,False,False,False,False,False,False
ECO08592,False,False,False,False,False,True,False,False,False,True
ECO08596,True,False,False,False,False,False,False,False,False,False
ECO08598,True,False,False,False,False,False,False,False,False,False
ECO08604,True,False,False,False,False,False,False,False,False,False
ECO08605,True,False,False,False,False,False,False,False,False,False
ECO08607,True,False,False,False,False,False,False,False,False,False
ECO08608,True,False,False,False,False,False,False,False,False,False
ECO08612,True,False,False,False,False,False,False,False,False,False
ECO08613,True,False,False,False,False,False,False,False,False,False
ECO08617,True,False,False,False,False,False,False,False,False,False
