#name     Ra     Dec
ECO03330 181.402  8.988  
ECO10595 181.403 20.477  
ECO09747 181.405 43.661  
ECO03332 181.406 20.556  
ECO03331 181.407  1.828  
ECO03333 181.409 33.098  
ECO03334 181.419  1.593  
ECO03335 181.420  1.575  
ECO03336 181.427  8.989  
ECO01794 181.433 20.393  
ECO05848 181.436 19.599  
ECO03337 181.440 31.079  
ECO03338 181.440 31.058  
ECO00661 181.443 40.036  
ECO05849 181.447 20.326  
ECO10796 181.456 43.241  
ECO03339 181.458 15.913  
ECO03341 181.459 20.477  
ECO12559 181.460 24.685  
ECO02618 181.461 20.408  
ECO05850 181.464 24.356  
ECO03342 181.465 20.522  
ECO02620 181.466 20.435  
ECO00544 181.467 29.447  
ECO03343 181.476 20.573  
ECO02866 181.476 20.651  
ECO08053 181.482 14.290  
ECO12067 181.485 37.023  
ECO05851 181.490 31.348  
ECO06777 181.493 39.860  
ECO03344 181.498  2.498  
ECO07407 181.499  1.886  
ECO01795 181.501 20.263  
ECO08027 181.503 13.821  
ECO03345 181.510 36.864  
ECO12156 181.511 33.021  
ECO03346 181.515 20.608  
ECO07896 181.516 10.688  
ECO02621 181.517 20.537  
ECO01796 181.522 21.093  
ECO11057 181.523 30.944  
ECO00295 181.527  2.192  
ECO02867 181.527 20.785  
ECO00782 181.536 36.874  
ECO02868 181.536 20.693  
ECO10596 181.541 31.126  
ECO05852 181.544 25.557  
ECO02622 181.547 20.566  
ECO08524 181.550 25.487  
ECO05855 181.551 21.226  
ECO10334 181.564  9.697  
ECO03347 181.565 31.968  
ECO12338 181.566  6.838  
ECO05857 181.572 18.202  
ECO05854 181.576 20.612  
ECO07816 181.584  9.047  
ECO05856 181.587 37.014  
ECO08236 181.592 20.562  
ECO12145 181.594 31.941  
ECO12554 181.595 23.853  
ECO09009 181.598 31.034  
ECO01797 181.605 20.116  
ECO05122 181.605 13.384  
ECO05114 181.608 13.382  
ECO05858 181.612 32.843  
ECO01413 181.617 32.900  
ECO05859 181.618 20.020  
ECO01798 181.625 19.170  
ECO03348 181.631  1.616  
ECO02869 181.638 20.617  
ECO01799 181.640 20.552  
ECO09426 181.646 37.563  
