#name     Ra     Dec
ECO00821 197.063 29.023  
ECO12393 197.071  6.320  
ECO05058 197.074 -0.853  
ECO10835 197.089 11.515  
ECO07011 197.090 29.228  
ECO11676 197.090 39.461  
ECO00266 197.092 -0.960  
ECO07203 197.100 -0.482  
ECO03914 197.102 35.207  
ECO08928 197.110 29.754  
ECO01943 197.111 28.135  
ECO03913 197.114 28.321  
ECO03911 197.114  4.370  
ECO08817 197.115 28.350  
ECO05184 197.119 10.669  
ECO03912 197.124  4.368  
ECO06892 197.126 35.161  
ECO03915 197.132 24.701  
ECO08985 197.137 30.748  
ECO01523 197.139  4.375  
ECO03916 197.143 21.050  
ECO00204 197.167 24.077  
ECO02704 197.178 18.077  
ECO07181 197.184 -0.767  
ECO03917 197.209 -0.817  
ECO07335 197.209  1.002  
ECO00823 197.212  0.795  
ECO06849 197.215 28.629  
ECO03920 197.226 28.184  
ECO07602 197.228  4.099  
ECO07010 197.229 29.544  
ECO06844 197.230 28.024  
ECO03918 197.230 -0.802  
ECO11765 197.238 28.280  
ECO06223 197.242 28.054  
ECO12278 197.245 27.614  
ECO00765 197.245 18.329  
ECO12361 197.257  7.334  
ECO00824 197.264 11.782  
ECO03919 197.265 -0.766  
ECO01944 197.266  8.199  
ECO06224 197.275  5.853  
ECO08933 197.280 29.831  
ECO08866 197.281 28.669  
ECO08874 197.288 28.892  
ECO03924 197.312  8.532  
ECO03926 197.317 29.368  
ECO01524 197.327 28.213  
ECO11123 197.328  8.502  
ECO06225 197.332 35.530  
ECO06855 197.340 28.312  
ECO10641 197.341 30.923  
ECO01945 197.343 24.092  
ECO03925 197.345  6.998  
ECO06853 197.345 28.321  
ECO10932 197.345 46.264  
ECO06854 197.348 28.281  
ECO06694 197.360 28.416  
ECO11607 197.378 28.986  
ECO09767 197.379 44.123  
ECO03927 197.383  0.857  
ECO03928 197.388  1.673  
ECO12601 197.391 19.219  
ECO07381 197.393  1.624  
ECO03929 197.395  4.951  
ECO08592 197.406 26.159  
ECO08974 197.409 30.498  
ECO07172 197.413 -0.890  
ECO02577 197.417 19.332  
ECO00296 197.421  2.285  
ECO06695 197.441 28.621  
ECO03931 197.448 28.907  
ECO03930 197.452 11.651  
ECO03932 197.458 24.578  
ECO02317 197.460 22.803  
ECO10933 197.460 43.924  
ECO11826 197.467 28.382  
ECO08449 197.469 24.560  
ECO00970 197.475 17.165  
ECO11656 197.487 28.558  
ECO02675 197.487 16.456  
ECO03933 197.501 19.718  
ECO06950 197.519  0.949  
ECO02451 197.533 24.166  
ECO08808 197.534 28.290  
ECO02719 197.551 16.936  
ECO00702 197.577 20.688  
ECO09880 197.581 47.124  
ECO03935 197.581  2.026  
ECO11827 197.584 32.483  
ECO09155 197.600 33.336  
ECO02282 197.602 21.575  
ECO01525 197.602 28.968  
ECO06227 197.605 43.990  
ECO00971 197.609 24.923  
ECO03936 197.614 18.438  
ECO02698 197.646 17.545  
ECO01946 197.664 17.437  
ECO03937 197.673 20.537  
ECO06728 197.678 21.367  
ECO11514 197.679 43.705  
ECO06228 197.683 11.708  
ECO01947 197.696 25.079  
ECO00419 197.696 48.424  
ECO03938 197.699 29.710  
ECO10485 197.706 11.508  
ECO06229 197.717 35.786  
ECO08471 197.719 24.865  
ECO11124 197.725  8.704  
ECO01948 197.727 22.115  
ECO01527 197.728 11.730  
ECO03939 197.735 11.477  
ECO08840 197.743 28.519  
ECO03940 197.757 29.637  
ECO03941 197.757 29.578  
ECO07134 197.758 35.469  
ECO09031 197.762 31.404  
ECO06893 197.769 30.483  
ECO01949 197.771 23.980  
ECO06230 197.797 43.726  
ECO10642 197.803 26.814  
ECO10080 197.808 13.942  
ECO08930 197.826 29.794  
ECO06231 197.827 10.082  
ECO08773 197.829 27.967  
ECO03942 197.847  3.412  
ECO01950 197.855 24.860  
ECO03943 197.860 -0.250  
ECO06232 197.871  3.687  
ECO09107 197.877 32.527  
ECO03944 197.882  8.744  
ECO06233 197.883 34.329  
ECO00286 197.887  1.526  
ECO11126 197.899 29.063  
ECO03948 197.903 31.508  
ECO03947 197.904 22.916  
ECO02405 197.905 22.993  
ECO03946 197.906  0.666  
ECO00368 197.927 34.561  
ECO06234 197.939 45.097  
ECO12144 197.950 30.973  
ECO06235 197.969 34.034  
ECO08737 197.972 27.594  
ECO00522 197.974 -0.858  
ECO09149 197.981 33.307  
ECO07175 197.983 -0.837  
ECO02231 197.988 24.701  
ECO03950 197.990 34.365  
ECO07419 197.992  1.958  
ECO01951 197.996 16.711  
ECO03949 197.997 20.794  
ECO06951 198.008  0.592  
ECO06238 198.022 34.256  
ECO00825 198.026  5.183  
ECO06236 198.026 39.158  
ECO03951 198.027 24.095  
ECO08717 198.031 27.323  
ECO03952 198.033 27.331  
ECO01226 198.035 36.767  
ECO06239 198.036  2.989  
ECO00972 198.038  7.013  
ECO01059 198.040 11.236  
ECO02353 198.043 21.220  
ECO11255 198.047 21.406  
ECO07652 198.047  4.778  
ECO02406 198.051 22.868  
ECO07439 198.054  2.121  
ECO00826 198.068  3.783  
ECO07981 198.072 12.869  
ECO01528 198.079 34.034  
ECO03953 198.091 12.173  
ECO06240 198.108 28.538  
ECO00563 198.113 33.221  
ECO12408 198.117  8.465  
ECO07710 198.118  5.892  
ECO00520 198.160 26.799  
ECO03955 198.166 12.600  
ECO03957 198.174 22.830  
