#name     Ra     Dec
ECO06704 211.018 35.065  
ECO11863 211.032  6.486  
ECO04489 211.038 13.067  
ECO04490 211.050 12.708  
ECO02173 211.054  8.517  
ECO06464 211.062 36.726  
ECO11201 211.063  8.763  
ECO11879 211.078 16.328  
ECO04491 211.086 12.016  
ECO07032 211.092  9.508  
ECO04492 211.096 11.736  
ECO06792 211.106 -0.457  
ECO04493 211.114 16.304  
ECO12005 211.122  9.597  
ECO11261 211.136 12.197  
ECO11380 211.137 11.190  
ECO06465 211.144 38.550  
ECO04500 211.146 29.175  
ECO00679 211.147 17.118  
ECO02662 211.150 15.473  
ECO04501 211.153 27.901  
ECO04502 211.153 29.200  
ECO04505 211.154 35.546  
ECO01239 211.158  0.109  
ECO04494 211.158 11.646  
ECO00863 211.158 11.717  
ECO10867 211.170 12.144  
ECO07206 211.170 -0.413  
ECO04497 211.180 14.280  
ECO07205 211.181 -0.424  
ECO09539 211.193 39.164  
ECO04496 211.195  8.335  
ECO11203 211.198  9.756  
ECO00097 211.204 11.699  
ECO10660 211.206 11.913  
ECO04503 211.206 11.396  
ECO04512 211.209 31.065  
ECO04495 211.215 -0.642  
ECO04498 211.219 -0.611  
ECO04508 211.220 21.634  
ECO04504 211.224 12.722  
ECO04506 211.228 12.705  
ECO01201 211.229  9.694  
ECO00131 211.230  8.921  
ECO04507 211.245 11.872  
ECO04509 211.251 13.132  
ECO04511 211.258 11.012  
ECO11204 211.265  9.601  
ECO06466 211.275  9.339  
ECO11820 211.277 15.775  
ECO11528 211.289 10.425  
ECO07940 211.294 11.771  
ECO07947 211.308 11.878  
ECO04513 211.319 10.431  
ECO04514 211.324  9.637  
ECO10213 211.327 -0.571  
ECO00103 211.335 10.411  
ECO11821 211.335 30.812  
ECO07324 211.346  0.944  
ECO01600 211.349  9.490  
ECO00993 211.352 15.579  
ECO00179 211.352  7.611  
ECO06468 211.360  3.033  
ECO00758 211.365 12.232  
ECO07322 211.369  0.927  
ECO06469 211.370 34.922  
ECO07936 211.372 11.585  
ECO10868 211.375 13.044  
ECO11756 211.380 12.447  
ECO11437 211.380  9.694  
ECO11757 211.391 11.848  
ECO04515 211.400  8.915  
ECO07933 211.402 11.563  
